;FW_ID;Hab;Trophic;d13C_observed;d15N_observed;d13C_predicted;d15N_predicted;Ecosystem_Type
954;FWB_334;Benthic;Primary_consumer;-24,05;8,845;-24,04191979;9,896130328;Lentic
955;FWB_334;Pelagic;Primary_resource;NA;NA;-24,94473719;8,738173113;Lentic
956;FWB_334;Pelagic;Primary_consumer;NA;NA;-27,38387182;10,74822072;Lentic
957;FWB_335;Pelagic;Primary_resource;NA;NA;-24,94473719;8,738173113;Lentic
958;FWB_335;Benthic;Primary_resource;NA;NA;-21,60278516;7,886082722;Lentic
959;FWB_335;Pelagic;Primary_consumer;NA;NA;-27,38387182;10,74822072;Lentic
960;FWB_335;Benthic;Primary_consumer;NA;NA;-24,04191979;9,896130328;Lentic
961;FWB_336;Pelagic;Primary_resource;NA;NA;-24,94473719;8,738173113;Lentic
962;FWB_336;Benthic;Primary_resource;NA;NA;-21,60278516;7,886082722;Lentic
963;FWB_336;Pelagic;Primary_consumer;NA;NA;-27,38387182;10,74822072;Lentic
964;FWB_336;Benthic;Primary_consumer;NA;NA;-24,04191979;9,896130328;Lentic
965;FWB_337;Benthic;Primary_consumer;-18,91;3,4;-17,09439517;2,896944947;Lentic
966;FWB_337;Pelagic;Primary_consumer;-21,82;3,42;-21,16021252;3,749035337;Lentic
967;FWB_337;Pelagic;Primary_resource;NA;NA;-18,7210779;1,738987732;Lentic
968;FWB_337;Benthic;Primary_resource;NA;NA;-14,65526054;0,886897341;Lentic
969;FWB_339;Benthic;Primary_consumer;-18,6;3,3;-26,68374804;3,206028234;Lentic
970;FWB_339;Pelagic;Primary_resource;NA;NA;-28,45231073;2,048071019;Lentic
971;FWB_339;Benthic;Primary_resource;NA;NA;-24,24461342;1,195980629;Lentic
972;FWB_339;Pelagic;Primary_consumer;NA;NA;-30,89144536;4,058118624;Lentic
973;FWB_34;Benthic;Primary_consumer;-23,42168675;11,88312011;-24,60120431;8,267585801;Lotic
974;FWB_34;Pelagic;Primary_resource;NA;NA;-26,44146487;6,320902518;Lotic
975;FWB_34;Benthic;Primary_resource;NA;NA;-24,29004789;6,889373481;Lotic
976;FWB_34;Pelagic;Primary_consumer;NA;NA;-26,7526213;7,699114838;Lotic
977;FWB_340;Benthic;Primary_consumer;-17,8;7,7;-20,85764507;5,242130709;Lentic
978;FWB_340;Pelagic;Primary_consumer;-15,3;7,6;-24,43907843;6,0942211;Lentic
979;FWB_340;Pelagic;Primary_resource;NA;NA;-21,9999438;4,084173494;Lentic
980;FWB_340;Benthic;Primary_resource;NA;NA;-18,41851045;3,232083104;Lentic
981;FWB_341;Pelagic;Primary_resource;NA;NA;-21,29310278;3,99175337;Lentic
982;FWB_341;Benthic;Primary_resource;NA;NA;-17,71227418;3,13966298;Lentic
983;FWB_341;Pelagic;Primary_consumer;NA;NA;-23,73223741;6,001800976;Lentic
984;FWB_341;Benthic;Primary_consumer;NA;NA;-20,15140881;5,149710586;Lentic
985;FWB_342;Pelagic;Primary_resource;NA;NA;-22,25359583;7,270025489;Lentic
986;FWB_342;Benthic;Primary_resource;NA;NA;-18,01733998;6,417935099;Lentic
987;FWB_342;Pelagic;Primary_consumer;NA;NA;-24,69273045;9,280073094;Lentic
988;FWB_342;Benthic;Primary_consumer;NA;NA;-20,4564746;8,427982704;Lentic
989;FWB_343;Pelagic;Primary_resource;NA;NA;-22,25359583;7,270025489;Lentic
990;FWB_343;Benthic;Primary_resource;NA;NA;-18,01733998;6,417935099;Lentic
991;FWB_343;Pelagic;Primary_consumer;NA;NA;-24,69273045;9,280073094;Lentic
992;FWB_343;Benthic;Primary_consumer;NA;NA;-20,4564746;8,427982704;Lentic
993;FWB_344;Pelagic;Primary_resource;NA;NA;-22,25359583;7,270025489;Lentic
994;FWB_344;Benthic;Primary_resource;NA;NA;-18,01733998;6,417935099;Lentic
995;FWB_344;Pelagic;Primary_consumer;NA;NA;-24,69273045;9,280073094;Lentic
996;FWB_344;Benthic;Primary_consumer;NA;NA;-20,4564746;8,427982704;Lentic
997;FWB_345;Pelagic;Primary_resource;NA;NA;-29,65979072;-1,420579856;Lentic
998;FWB_345;Benthic;Primary_resource;NA;NA;-23,48299867;-2,272670247;Lentic
999;FWB_345;Pelagic;Primary_consumer;NA;NA;-32,09892535;0,589467749;Lentic
1000;FWB_345;Benthic;Primary_consumer;NA;NA;-25,9221333;-0,262622641;Lentic
1001;FWB_346;Pelagic;Primary_resource;NA;NA;-29,65979072;-1,420579856;Lentic
1002;FWB_346;Benthic;Primary_resource;NA;NA;-23,48299867;-2,272670247;Lentic
1003;FWB_346;Pelagic;Primary_consumer;NA;NA;-32,09892535;0,589467749;Lentic
1004;FWB_346;Benthic;Primary_consumer;NA;NA;-25,9221333;-0,262622641;Lentic
1005;FWB_347;Pelagic;Primary_resource;NA;NA;-29,65979072;-1,420579856;Lentic
1006;FWB_347;Benthic;Primary_resource;NA;NA;-23,48299867;-2,272670247;Lentic
1007;FWB_347;Pelagic;Primary_consumer;NA;NA;-32,09892535;0,589467749;Lentic
1008;FWB_347;Benthic;Primary_consumer;NA;NA;-25,9221333;-0,262622641;Lentic
1009;FWB_348;Pelagic;Primary_resource;NA;NA;-29,45438546;7,733811636;Lentic
1010;FWB_348;Benthic;Primary_resource;NA;NA;-24,97553158;6,881721246;Lentic
1011;FWB_348;Pelagic;Primary_consumer;NA;NA;-31,89352009;9,743859242;Lentic
1012;FWB_348;Benthic;Primary_consumer;NA;NA;-27,4146662;8,891768851;Lentic
1013;FWB_349;Pelagic;Primary_resource;NA;NA;-29,45438546;7,733811636;Lentic
1014;FWB_349;Benthic;Primary_resource;NA;NA;-24,97553158;6,881721246;Lentic
1015;FWB_349;Pelagic;Primary_consumer;NA;NA;-31,89352009;9,743859242;Lentic
1016;FWB_349;Benthic;Primary_consumer;NA;NA;-27,4146662;8,891768851;Lentic
1017;FWB_35;Benthic;Primary_consumer;-23,01204819;9,234691343;-24,7759439;8,230306408;Lotic
1018;FWB_35;Pelagic;Primary_resource;NA;NA;-26,61620446;6,279104939;Lotic
1019;FWB_35;Benthic;Primary_resource;NA;NA;-24,46478747;6,847575902;Lotic
1020;FWB_35;Pelagic;Primary_consumer;NA;NA;-26,92736088;7,661835445;Lotic
1021;FWB_350;Pelagic;Primary_resource;NA;NA;-29,45438546;7,733811636;Lentic
1022;FWB_350;Benthic;Primary_resource;NA;NA;-24,97553158;6,881721246;Lentic
1023;FWB_350;Pelagic;Primary_consumer;NA;NA;-31,89352009;9,743859242;Lentic
1024;FWB_350;Benthic;Primary_consumer;NA;NA;-27,4146662;8,891768851;Lentic
1025;FWB_351;Pelagic;Primary_resource;NA;NA;-29,45438546;7,733811636;Lentic
1026;FWB_351;Benthic;Primary_resource;NA;NA;-24,97553158;6,881721246;Lentic
1027;FWB_351;Pelagic;Primary_consumer;NA;NA;-31,89352009;9,743859242;Lentic
1028;FWB_351;Benthic;Primary_consumer;NA;NA;-27,4146662;8,891768851;Lentic
1029;FWB_352;Pelagic;Primary_consumer;-29,8;9;-25,3555476;10,18431328;Lentic
1030;FWB_352;Benthic;Primary_consumer;-22,4;10,5;-22,01982261;9,332222886;Lentic
1031;FWB_352;Pelagic;Primary_resource;NA;NA;-22,91641297;8,174265671;Lentic
1032;FWB_352;Benthic;Primary_resource;NA;NA;-19,58068799;7,322175281;Lentic
1033;FWB_353;Benthic;Primary_consumer;-22,4;10,9;-22,01982261;9,332222886;Lentic
1034;FWB_353;Pelagic;Primary_consumer;-28,2;10,9;-25,3555476;10,18431328;Lentic
1035;FWB_353;Pelagic;Primary_resource;NA;NA;-22,91641297;8,174265671;Lentic
1036;FWB_353;Benthic;Primary_resource;NA;NA;-19,58068799;7,322175281;Lentic
1037;FWB_36;Benthic;Primary_consumer;-23,61212121;7,494845361;-25,17095694;8,209198802;Lotic
1038;FWB_36;Pelagic;Primary_resource;NA;NA;-27,0112175;6,278018927;Lotic
1039;FWB_36;Benthic;Primary_resource;NA;NA;-24,85980052;6,84648989;Lotic
1040;FWB_36;Pelagic;Primary_consumer;NA;NA;-27,32237393;7,640727839;Lotic
1041;FWB_361;Pelagic;Primary_consumer;-26,4;6,7;-28,36402749;10,86323076;Lentic
1042;FWB_361;Benthic;Primary_consumer;-24,5;5;-23,5969843;10,01114037;Lentic
1043;FWB_361;Pelagic;Primary_resource;NA;NA;-25,92489286;8,853183152;Lentic
1044;FWB_361;Benthic;Primary_resource;NA;NA;-21,15784968;8,001092762;Lentic
1045;FWB_364;Pelagic;Primary_resource;NA;NA;-25,47846908;0,235756221;Lotic
1046;FWB_364;Benthic;Primary_resource;NA;NA;-23,3270521;0,804227184;Lotic
1047;FWB_364;Pelagic;Primary_consumer;NA;NA;-25,78962551;1,548114964;Lotic
1048;FWB_364;Benthic;Primary_consumer;NA;NA;-23,63820852;2,116585927;Lotic
1049;FWB_365;Pelagic;Primary_resource;NA;NA;-23,59643924;4,342295256;Lentic
1050;FWB_365;Benthic;Primary_resource;NA;NA;-20,03072335;3,490204866;Lentic
1051;FWB_365;Pelagic;Primary_consumer;NA;NA;-26,03557386;6,352342861;Lentic
1052;FWB_365;Benthic;Primary_consumer;NA;NA;-22,46985797;5,500252471;Lentic
1053;FWB_366;Pelagic;Primary_resource;NA;NA;-24,64102039;4,25337897;Lentic
1054;FWB_366;Benthic;Primary_resource;NA;NA;-20,57563305;3,40128858;Lentic
1055;FWB_366;Pelagic;Primary_consumer;NA;NA;-27,08015502;6,263426575;Lentic
1056;FWB_366;Benthic;Primary_consumer;NA;NA;-23,01476767;5,411336185;Lentic
1057;FWB_367;Pelagic;Primary_resource;NA;NA;-25,32077554;4,407953697;Lentic
1058;FWB_367;Benthic;Primary_resource;NA;NA;-20,46458561;3,555863307;Lentic
1059;FWB_367;Pelagic;Primary_consumer;NA;NA;-27,75991016;6,418001303;Lentic
1060;FWB_367;Benthic;Primary_consumer;NA;NA;-22,90372024;5,565910912;Lentic
1061;FWB_368;Pelagic;Primary_resource;NA;NA;-26,47148612;4,833509156;Lentic
1062;FWB_368;Benthic;Primary_resource;NA;NA;-20,78780866;3,981418766;Lentic
1063;FWB_368;Pelagic;Primary_consumer;NA;NA;-28,91062075;6,843556761;Lentic
1064;FWB_368;Benthic;Primary_consumer;NA;NA;-23,22694328;5,991466371;Lentic
1065;FWB_369;Pelagic;Primary_resource;NA;NA;-25,73718738;5,502750228;Lentic
1066;FWB_369;Benthic;Primary_resource;NA;NA;-21,7966284;4,650659838;Lentic
1067;FWB_369;Pelagic;Primary_consumer;NA;NA;-28,176322;7,512797834;Lentic
1068;FWB_369;Benthic;Primary_consumer;NA;NA;-24,23576302;6,660707443;Lentic
1069;FWB_370;Pelagic;Primary_resource;NA;NA;-22,82928812;8,610740174;Lentic
1070;FWB_370;Benthic;Primary_resource;NA;NA;-19,50498008;7,758649784;Lentic
1071;FWB_370;Pelagic;Primary_consumer;NA;NA;-25,26842274;10,62078778;Lentic
1072;FWB_370;Benthic;Primary_consumer;NA;NA;-21,9441147;9,76869739;Lentic
1073;FWB_371;Pelagic;Primary_resource;NA;NA;-22,82928812;8,610740174;Lentic
1074;FWB_371;Benthic;Primary_resource;NA;NA;-19,50498008;7,758649784;Lentic
1075;FWB_371;Pelagic;Primary_consumer;NA;NA;-25,26842274;10,62078778;Lentic
1076;FWB_371;Benthic;Primary_consumer;NA;NA;-21,9441147;9,76869739;Lentic
1077;FWB_372;Pelagic;Primary_resource;NA;NA;-22,82928812;8,610740174;Lentic
1078;FWB_372;Benthic;Primary_resource;NA;NA;-19,50498008;7,758649784;Lentic
1079;FWB_372;Pelagic;Primary_consumer;NA;NA;-25,26842274;10,62078778;Lentic
1080;FWB_372;Benthic;Primary_consumer;NA;NA;-21,9441147;9,76869739;Lentic
1081;FWB_373;Pelagic;Primary_resource;NA;NA;-22,82928812;8,610740174;Lentic
1082;FWB_373;Benthic;Primary_resource;NA;NA;-19,50498008;7,758649784;Lentic
1083;FWB_373;Pelagic;Primary_consumer;NA;NA;-25,26842274;10,62078778;Lentic
1084;FWB_373;Benthic;Primary_consumer;NA;NA;-21,9441147;9,76869739;Lentic
1085;FWB_374;Pelagic;Primary_consumer;-31,1;2,05;-31,21424697;3,215194498;Lentic
1086;FWB_374;Benthic;Primary_consumer;-22,4;2,1;-24,61417734;2,363104108;Lentic
1087;FWB_374;Pelagic;Primary_resource;NA;NA;-28,77511235;1,205146892;Lentic
1088;FWB_374;Benthic;Primary_resource;NA;NA;-22,17504271;0,353056502;Lentic
1089;FWB_375;Pelagic;Primary_resource;NA;NA;-28,89597795;7,749276924;Lotic
1090;FWB_375;Benthic;Primary_resource;NA;NA;-26,74456096;8,317747887;Lotic
1091;FWB_375;Pelagic;Primary_consumer;NA;NA;-29,20713438;9,497380987;Lotic
1092;FWB_375;Benthic;Primary_consumer;NA;NA;-27,05571739;10,06585195;Lotic
1093;FWB_376;Pelagic;Primary_resource;NA;NA;-28,89597795;7,749276924;Lotic
1094;FWB_376;Benthic;Primary_resource;NA;NA;-26,74456096;8,317747887;Lotic
1095;FWB_376;Pelagic;Primary_consumer;NA;NA;-29,20713438;9,497380987;Lotic
1096;FWB_376;Benthic;Primary_consumer;NA;NA;-27,05571739;10,06585195;Lotic
1097;FWB_377;Pelagic;Primary_consumer;-30,2;1,9;-32,16783187;4,291286293;Lentic
1098;FWB_377;Benthic;Primary_consumer;-23,2;1,1;-26,94776794;3,439195903;Lentic
1099;FWB_377;Pelagic;Primary_resource;NA;NA;-29,72869724;2,281238687;Lentic
1100;FWB_377;Benthic;Primary_resource;NA;NA;-24,50863331;1,429148297;Lentic
1101;FWB_380;Pelagic;Primary_resource;NA;NA;-33,61362128;3,941376686;Lotic
1102;FWB_380;Benthic;Primary_resource;NA;NA;-31,4622043;4,509847649;Lotic
1103;FWB_380;Pelagic;Primary_consumer;NA;NA;-33,92477771;6,960023391;Lotic
1104;FWB_380;Benthic;Primary_consumer;NA;NA;-31,77336072;7,528494354;Lotic
1105;FWB_381;Pelagic;Primary_resource;NA;NA;-28,57554265;1,395137113;Lotic
1106;FWB_381;Benthic;Primary_resource;NA;NA;-26,42412567;1,963608076;Lotic
1107;FWB_381;Pelagic;Primary_consumer;NA;NA;-28,88669908;1,788674206;Lotic
1108;FWB_381;Benthic;Primary_consumer;NA;NA;-26,73528209;2,35714517;Lotic
1109;FWB_382;Benthic;Primary_consumer;-19,54028436;11,10173697;-22,61972775;9,364508938;Lotic
1110;FWB_382;Benthic;Primary_resource;-22,34975298;10,5168574;-22,30857132;7,646678883;Lotic
1111;FWB_382;Pelagic;Primary_resource;NA;NA;-24,45998831;7,07820792;Lotic
1112;FWB_382;Pelagic;Primary_consumer;NA;NA;-24,77114473;8,796037975;Lotic
1113;FWB_383;Benthic;Primary_consumer;-22,44670965;11,0009352;-22,61972775;9,364508938;Lotic
1114;FWB_383;Benthic;Primary_resource;-18,48826264;8,796115607;-22,30857132;7,646678883;Lotic
1115;FWB_383;Pelagic;Primary_resource;NA;NA;-24,45998831;7,07820792;Lotic
1116;FWB_383;Pelagic;Primary_consumer;NA;NA;-24,77114473;8,796037975;Lotic
1117;FWB_384;Benthic;Primary_consumer;-21,55450237;10,12903226;-23,44396398;9,657409946;Lotic
1118;FWB_384;Benthic;Primary_resource;-26,58529905;11,19781901;-23,13280755;7,903640119;Lotic
1119;FWB_384;Pelagic;Primary_resource;NA;NA;-25,28422453;7,335169156;Lotic
1120;FWB_384;Pelagic;Primary_consumer;NA;NA;-25,59538096;9,088938983;Lotic
1121;FWB_385;Benthic;Primary_consumer;-25,18381306;10,65516166;-23,44396398;9,657409946;Lotic
1122;FWB_385;Benthic;Primary_resource;-24,43781064;7,563534254;-23,13280755;7,903640119;Lotic
1123;FWB_385;Pelagic;Primary_resource;NA;NA;-25,28422453;7,335169156;Lotic
1124;FWB_385;Pelagic;Primary_consumer;NA;NA;-25,59538096;9,088938983;Lotic
1125;FWB_386;Pelagic;Primary_resource;NA;NA;-25,58654967;7,096654363;Lotic
1126;FWB_386;Benthic;Primary_resource;NA;NA;-23,43513268;7,665125326;Lotic
1127;FWB_386;Pelagic;Primary_consumer;NA;NA;-25,89770609;8,850279022;Lotic
1128;FWB_386;Benthic;Primary_consumer;NA;NA;-23,74628911;9,418749985;Lotic
1129;FWB_387;Pelagic;Primary_resource;NA;NA;-22,82928812;8,610740174;Lentic
1130;FWB_387;Benthic;Primary_resource;NA;NA;-19,50498008;7,758649784;Lentic
1131;FWB_387;Pelagic;Primary_consumer;NA;NA;-25,26842274;10,62078778;Lentic
1132;FWB_387;Benthic;Primary_consumer;NA;NA;-21,9441147;9,76869739;Lentic
1133;FWB_388;Pelagic;Primary_resource;NA;NA;-22,82928812;8,610740174;Lentic
1134;FWB_388;Benthic;Primary_resource;NA;NA;-19,50498008;7,758649784;Lentic
1135;FWB_388;Pelagic;Primary_consumer;NA;NA;-25,26842274;10,62078778;Lentic
1136;FWB_388;Benthic;Primary_consumer;NA;NA;-21,9441147;9,76869739;Lentic
1137;FWB_389;Pelagic;Primary_resource;NA;NA;-29,77211783;3,980169546;Lotic
1138;FWB_389;Benthic;Primary_resource;NA;NA;-27,62070085;4,548640509;Lotic
1139;FWB_389;Pelagic;Primary_consumer;NA;NA;-30,08327426;4,709736565;Lotic
1140;FWB_389;Benthic;Primary_consumer;NA;NA;-27,93185728;5,278207528;Lotic
1141;FWB_390;Pelagic;Primary_resource;NA;NA;-28,0634511;9,815450771;Lotic
1142;FWB_390;Benthic;Primary_resource;NA;NA;-25,91203412;10,38392173;Lotic
1143;FWB_390;Pelagic;Primary_consumer;NA;NA;-28,37460753;11,39680119;Lotic
1144;FWB_390;Benthic;Primary_consumer;NA;NA;-26,22319054;11,96527215;Lotic
1145;FWB_391;Pelagic;Primary_resource;NA;NA;-28,11395918;-2,093503444;Lotic
1146;FWB_391;Benthic;Primary_resource;NA;NA;-25,9625422;-1,525032481;Lotic
1147;FWB_391;Pelagic;Primary_consumer;NA;NA;-28,42511561;-1,840830243;Lotic
1148;FWB_391;Benthic;Primary_consumer;NA;NA;-26,27369862;-1,27235928;Lotic
1149;FWB_392;Benthic;Primary_resource;-30,61052632;3,409594096;-28,8675736;3,618032723;Lotic
1150;FWB_392;Benthic;Primary_consumer;-27,61263158;2,258302583;-29,17873002;3,874098935;Lotic
1151;FWB_392;Pelagic;Primary_resource;NA;NA;-31,01899058;3,04956176;Lotic
1152;FWB_392;Pelagic;Primary_consumer;NA;NA;-31,33014701;3,305627972;Lotic
1153;FWB_393;Benthic;Primary_resource;-37,13250518;5,430769231;-28,75639125;2,570280017;Lotic
1154;FWB_393;Benthic;Primary_consumer;-27,34989648;2,615384615;-29,06754768;3,24927453;Lotic
1155;FWB_393;Pelagic;Primary_resource;NA;NA;-30,90780824;2,001809054;Lotic
1156;FWB_393;Pelagic;Primary_consumer;NA;NA;-31,21896466;2,680803567;Lotic
1157;FWB_394;Benthic;Primary_consumer;-28,88425351;2,519083969;-25,28079065;2,818724975;Lotic
1158;FWB_394;Benthic;Primary_resource;-15,43872956;1,190839695;-24,96963422;2,244496371;Lotic
1159;FWB_394;Pelagic;Primary_resource;NA;NA;-27,12105121;1,676025408;Lotic
1160;FWB_394;Pelagic;Primary_consumer;NA;NA;-27,43220763;2,250254012;Lotic
1161;FWB_395;Benthic;Primary_consumer;-26,59591837;6,051953805;-24,95125664;5,542659106;Lotic
1162;FWB_395;Benthic;Primary_resource;-30,10068027;6,451806149;-24,64010021;4,195992183;Lotic
1163;FWB_395;Pelagic;Primary_resource;NA;NA;-26,7915172;3,62752122;Lotic
1164;FWB_395;Pelagic;Primary_consumer;NA;NA;-27,10267362;4,974188143;Lotic
1165;FWB_396;Pelagic;Primary_consumer;-30,66855165;4,355091893;-32,16555363;5,289934255;Lentic
1166;FWB_396;Benthic;Primary_consumer;-27,73158485;2,884414761;-28,02917648;4,437843865;Lentic
1167;FWB_396;Pelagic;Primary_resource;NA;NA;-29,72641901;3,279886649;Lentic
1168;FWB_396;Benthic;Primary_resource;NA;NA;-25,59004185;2,427796259;Lentic
1169;FWB_397;Benthic;Primary_consumer;-24,51240728;3,301778077;-27,8090055;5,012321269;Lentic
1170;FWB_397;Pelagic;Primary_consumer;-29,11838769;3,170526424;-32,60973159;5,864411659;Lentic
1171;FWB_397;Pelagic;Primary_resource;NA;NA;-30,17059697;3,854364054;Lentic
1172;FWB_397;Benthic;Primary_resource;NA;NA;-25,36987087;3,002273663;Lentic
1173;FWB_398;Benthic;Primary_consumer;-32,15789474;2,587945879;-27,65763686;4,733947593;Lentic
1174;FWB_398;Pelagic;Primary_consumer;-36,25598086;4,398523985;-33,50603647;5,586037983;Lentic
1175;FWB_398;Pelagic;Primary_resource;NA;NA;-31,06690184;3,575990378;Lentic
1176;FWB_398;Benthic;Primary_resource;NA;NA;-25,21850224;2,723899988;Lentic
1177;FWB_399;Pelagic;Primary_consumer;-29,76389289;4,319543456;-31,86840059;5,250819979;Lentic
1178;FWB_399;Benthic;Primary_consumer;-31,32329842;4,214082343;-27,93922864;4,398729589;Lentic
1179;FWB_399;Pelagic;Primary_resource;NA;NA;-29,42926597;3,240772374;Lentic
1180;FWB_399;Benthic;Primary_resource;NA;NA;-25,50009402;2,388681983;Lentic
1181;FWB_4;Benthic;Primary_consumer;-28;6,21;-23,80648365;5,079399283;Lentic
1182;FWB_4;Pelagic;Primary_consumer;-32,51;8,39;-30,31036122;5,931489673;Lentic
1183;FWB_4;Pelagic;Primary_resource;NA;NA;-27,87122659;3,921442068;Lentic
1184;FWB_4;Benthic;Primary_resource;NA;NA;-21,36734902;3,069351677;Lentic
1185;FWB_400;Benthic;Primary_consumer;-24,97195122;2,776119403;-27,9230982;4,461843674;Lentic
1186;FWB_400;Pelagic;Primary_consumer;-28,97804878;4,656716418;-32,32829726;5,313934064;Lentic
1187;FWB_400;Pelagic;Primary_resource;NA;NA;-29,88916263;3,303886459;Lentic
1188;FWB_400;Benthic;Primary_resource;NA;NA;-25,48396357;2,451796068;Lentic
1189;FWB_401;Benthic;Primary_consumer;-29,9063981;4,863517375;-27,79711257;4,604825707;Lentic
1190;FWB_401;Pelagic;Primary_consumer;-36,52843602;5,694252913;-32,01677632;5,456916097;Lentic
1191;FWB_401;Pelagic;Primary_resource;NA;NA;-29,57764169;3,446868492;Lentic
1192;FWB_401;Benthic;Primary_resource;NA;NA;-25,35797794;2,594778102;Lentic
1193;FWB_402;Pelagic;Primary_consumer;-31,89285714;4,171428571;-31,53202417;5,327223015;Lentic
1194;FWB_402;Pelagic;Primary_resource;NA;NA;-29,09288955;3,317175409;Lentic
1195;FWB_402;Benthic;Primary_resource;NA;NA;-25,55622896;2,465085019;Lentic
1196;FWB_402;Benthic;Primary_consumer;NA;NA;-27,99536359;4,475132625;Lentic
1197;FWB_403;Pelagic;Primary_resource;NA;NA;-27,70265684;0,787139521;Lentic
1198;FWB_403;Benthic;Primary_resource;NA;NA;-23,09578468;-0,064950869;Lentic
1199;FWB_403;Pelagic;Primary_consumer;NA;NA;-30,14179146;2,797187127;Lentic
1200;FWB_403;Benthic;Primary_consumer;NA;NA;-25,5349193;1,945096737;Lentic
1201;FWB_404;Pelagic;Primary_consumer;-27,28;2,69;-30,14751523;2,78718773;Lentic
1202;FWB_404;Benthic;Primary_consumer;-24,98;3,6;-25,54028452;1,93509734;Lentic
1203;FWB_404;Pelagic;Primary_resource;NA;NA;-27,7083806;0,777140124;Lentic
1204;FWB_404;Benthic;Primary_resource;NA;NA;-23,10114989;-0,074950266;Lentic
1205;FWB_405;Pelagic;Primary_resource;NA;NA;-31,17168048;3,903854671;Lotic
1206;FWB_405;Benthic;Primary_resource;NA;NA;-29,02026349;4,472325634;Lotic
1207;FWB_405;Pelagic;Primary_consumer;NA;NA;-31,4828369;4,363047917;Lotic
1208;FWB_405;Benthic;Primary_consumer;NA;NA;-29,33141992;4,93151888;Lotic
1209;FWB_406;Pelagic;Primary_resource;NA;NA;-29,79004174;2,998005329;Lentic
1210;FWB_406;Benthic;Primary_resource;NA;NA;-24,00398805;2,145914939;Lentic
1211;FWB_406;Pelagic;Primary_consumer;NA;NA;-32,22917637;5,008052934;Lentic
1212;FWB_406;Benthic;Primary_consumer;NA;NA;-26,44312267;4,155962544;Lentic
1213;FWB_407;Benthic;Primary_consumer;NA;6,9;-22,22546904;3,310933485;Lotic
1214;FWB_407;Pelagic;Primary_resource;NA;NA;-24,0657296;0,871182119;Lotic
1215;FWB_407;Benthic;Primary_resource;NA;NA;-21,91431262;1,439653082;Lotic
1216;FWB_407;Pelagic;Primary_consumer;NA;NA;-24,37688603;2,742462522;Lotic
1217;FWB_408;Benthic;Primary_consumer;-29,55;7,9;-22,22546904;3,310933485;Lotic
1218;FWB_408;Pelagic;Primary_resource;NA;NA;-24,0657296;0,871182119;Lotic
1219;FWB_408;Benthic;Primary_resource;NA;NA;-21,91431262;1,439653082;Lotic
1220;FWB_408;Pelagic;Primary_consumer;NA;NA;-24,37688603;2,742462522;Lotic
1221;FWB_409;Benthic;Primary_consumer;-33,87142857;5,123076923;-31,22597956;4,328957927;Lotic
1222;FWB_409;Pelagic;Primary_resource;NA;NA;-33,06624012;2,944550873;Lotic
1223;FWB_409;Benthic;Primary_resource;NA;NA;-30,91482313;3,513021836;Lotic
1224;FWB_409;Pelagic;Primary_consumer;NA;NA;-33,37739654;3,760486964;Lotic
1225;FWB_41;Pelagic;Primary_resource;NA;NA;-26,06673956;6,130905648;Lotic
