"";"FW_ID";"Resource_habitat";"Resource_trophic_group";"d13C_baseline";"d15N_baseline";"Ecosystem_Type";"Latitude";"Longitude";"Elevation";"Lake_area_km2";"dis_m3_pyr";"tmp_dc_lyr";"pre_mm_lyr";"pop_ct_vsu";"soc_th_uav";"Res_time";"hft_ix_v09"
"501";"FWB_756";"Benthic";"Primary_resource";-18,3041529777643;8,61917449221431;"Lentic";47,7539;-122,0866;70;0,2;0,116;105;1147;11,686;83;87,9;281
"502";"FWB_756";"Pelagic";"Primary_consumer";-16,3681326955401;6,88123243352255;"Lentic";47,7539;-122,0866;70;0,2;0,116;105;1147;11,686;83;87,9;281
"503";"FWB_756";"Benthic";"Primary_consumer";-26,9154091813297;8,49398728904021;"Lentic";47,7539;-122,0866;70;0,2;0,116;105;1147;11,686;83;87,9;281
"504";"FWB_757";"Benthic";"Primary_consumer";-28,3549655546835;3,98524031748326;"Lentic";47,2867;-122,2909;116;0,12;0,036;102;1066;22,256;71;142,5;354
"505";"FWB_757";"Pelagic";"Primary_consumer";-16,0356756357345;3,03695511789579;"Lentic";47,2867;-122,2909;116;0,12;0,036;102;1066;22,256;71;142,5;354
"506";"FWB_757";"Benthic";"Primary_resource";-21,6561746519306;1,43356330303757;"Lentic";47,2867;-122,2909;116;0,12;0,036;102;1066;22,256;71;142,5;354
"507";"FWB_758";"Pelagic";"Primary_consumer";-34,5338229242302;7,52772445165532;"Lentic";47,8512;-122,2446;135;0,15;0,057;101;1004;35,989;54;118,3;361
"508";"FWB_758";"Benthic";"Primary_consumer";-27,2192754647815;8,83767137087975;"Lentic";47,8512;-122,2446;135;0,15;0,057;101;1004;35,989;54;118,3;361
"509";"FWB_758";"Benthic";"Primary_resource";-15,411532385687;7,40303677584463;"Lentic";47,8512;-122,2446;135;0,15;0,057;101;1004;35,989;54;118,3;361
"510";"FWB_759";"Benthic";"Primary_consumer";-27,8414329185947;3,54280754360193;"Lentic";47,3051;-122,2896;124;0,14;0,031;103;1064;12,17;71;154,6;363
"511";"FWB_759";"Benthic";"Primary_resource";-14,7772759174941;1,86307884445861;"Lentic";47,3051;-122,2896;124;0,14;0,031;103;1064;12,17;71;154,6;363
"512";"FWB_760";"Pelagic";"Primary_consumer";-27,5468936719451;4,72413619804;"Lentic";47,5866;-122,0448;116;0,23;0,087;103;1303;15,203;81;127,6;309
"513";"FWB_760";"Benthic";"Primary_resource";-19,1515667735129;3,81632445485835;"Lentic";47,5866;-122,0448;116;0,23;0,087;103;1303;15,203;81;127,6;309
"514";"FWB_760";"Benthic";"Primary_consumer";-24,5789585213034;5,16634350048347;"Lentic";47,5866;-122,0448;116;0,23;0,087;103;1303;15,203;81;127,6;309
"515";"FWB_761";"Pelagic";"Primary_consumer";-16,0217369000153;5,38401233909865;"Lentic";47,8904;-122,212;129;0,33;0,068;100;1019;62,095;41;206,6;359
"516";"FWB_761";"Benthic";"Primary_consumer";-22,802824419136;5,64417007563375;"Lentic";47,8904;-122,212;129;0,33;0,068;100;1019;62,095;41;206,6;359
"517";"FWB_761";"Benthic";"Primary_resource";-16,5009379836098;0,779613828713188;"Lentic";47,8904;-122,212;129;0,33;0,068;100;1019;62,095;41;206,6;359
"518";"FWB_762";"Pelagic";"Primary_consumer";-21,1679923056786;6,37335469529083;"Lentic";47,3547;-122,2889;134;0,14;0,009;103;1069;46,993;66;710,4;359
"519";"FWB_762";"Benthic";"Primary_consumer";-26,0089341201731;9,15696660552768;"Lentic";47,3547;-122,2889;134;0,14;0,009;103;1069;46,993;66;710,4;359
"520";"FWB_762";"Benthic";"Primary_resource";-16,219959222989;4,51169731645646;"Lentic";47,3547;-122,2889;134;0,14;0,009;103;1069;46,993;66;710,4;359
"521";"FWB_763";"Pelagic";"Primary_consumer";-13,9599058499667;4,13897609034462;"Lentic";47,3269;-122,3029;134;0,14;0,009;103;1069;46,993;66;710,4;359
"522";"FWB_763";"Benthic";"Primary_resource";-18,1502405145804;1,38312010898581;"Lentic";47,3269;-122,3029;134;0,14;0,009;103;1069;46,993;66;710,4;359
"523";"FWB_763";"Benthic";"Primary_consumer";-25,0089971452522;5,36422321998533;"Lentic";47,3269;-122,3029;134;0,14;0,009;103;1069;46,993;66;710,4;359
"524";"FWB_764";"Benthic";"Primary_consumer";-26,8429221363169;7,95042099763045;"Lentic";47,3726;-122,0344;147;0,22;0,25;99;1390;14,24;78;53,1;379
"525";"FWB_764";"Benthic";"Primary_resource";-23,4960994930994;6,89650608010811;"Lentic";47,3726;-122,0344;147;0,22;0,25;99;1390;14,24;78;53,1;379
"526";"FWB_764";"Pelagic";"Primary_consumer";-29,9397740427831;5,40645858824747;"Lentic";47,3726;-122,0344;147;0,22;0,25;99;1390;14,24;78;53,1;379
"527";"FWB_765";"Benthic";"Primary_consumer";-18,2201523646194;6,52274087543055;"Lentic";47,4261;-122,2883;107;0,35;0,021;107;1025;34,342;47;819;370
"528";"FWB_765";"Benthic";"Primary_resource";-16,0805282258215;3,46457378822421;"Lentic";47,4261;-122,2883;107;0,35;0,021;107;1025;34,342;47;819;370
"529";"FWB_765";"Pelagic";"Primary_consumer";-30,1179066115259;6,93949584579111;"Lentic";47,4261;-122,2883;107;0,35;0,021;107;1025;34,342;47;819;370
"530";"FWB_766";"Pelagic";"Primary_consumer";-28,8039907128755;5,96135683570441;"Lentic";48,6513;-122,852;110;0,52;0,119;93;774;0,673;124;441,6;71
"531";"FWB_766";"Benthic";"Primary_consumer";-24,7452208205559;4,01001962449198;"Lentic";48,6513;-122,852;110;0,52;0,119;93;774;0,673;124;441,6;71
"532";"FWB_767";"Benthic";"Primary_resource";-28,3896651216274;0,78687061684598;"Lentic";47,40291158;-122,7645149;113;0,13;0,005;104;1339;1,693;86;1398,2;118
"533";"FWB_767";"Benthic";"Primary_consumer";-32,7901531655173;1,63236479528103;"Lentic";47,40291158;-122,7645149;113;0,13;0,005;104;1339;1,693;86;1398,2;118
"534";"FWB_767";"Pelagic";"Primary_consumer";-36,9410364212576;3,72431016517262;"Lentic";47,40291158;-122,7645149;113;0,13;0,005;104;1339;1,693;86;1398,2;118
"535";"FWB_768";"Pelagic";"Primary_consumer";-31,3101220351773;10,3410273078581;"Lentic";47,8511666666667;-122,244583333333;135;0,15;0,057;101;1004;35,989;54;118,3;361
"536";"FWB_768";"Benthic";"Primary_consumer";-25,5520787881836;10,6485808002503;"Lentic";47,8511666666667;-122,244583333333;135;0,15;0,057;101;1004;35,989;54;118,3;361
"537";"FWB_768";"Benthic";"Primary_resource";-20,9290547282887;7,23944331315796;"Lentic";47,8511666666667;-122,244583333333;135;0,15;0,057;101;1004;35,989;54;118,3;361
"538";"FWB_769";"Pelagic";"Primary_consumer";-28,1751206236994;7,75438129729557;"Lentic";48,7027;-122,4529;139;0,53;0,119;94;1011;12,833;95;366;292
"539";"FWB_769";"Benthic";"Primary_resource";-18,8141105967166;3,6513363377801;"Lentic";48,7027;-122,4529;139;0,53;0,119;94;1011;12,833;95;366;292
"540";"FWB_769";"Benthic";"Primary_consumer";-25,1884028149984;5,36999395690392;"Lentic";48,7027;-122,4529;139;0,53;0,119;94;1011;12,833;95;366;292
"541";"FWB_770";"Benthic";"Primary_resource";-22,0823526654213;4,71721325464225;"Lentic";47,5866;-122,0448;116;0,23;0,087;103;1303;15,203;81;127,6;309
"542";"FWB_770";"Pelagic";"Primary_consumer";-29,9610055648841;6,98535097915401;"Lentic";47,5866;-122,0448;116;0,23;0,087;103;1303;15,203;81;127,6;309
"543";"FWB_770";"Benthic";"Primary_consumer";-21,6657490999148;5,72960481439909;"Lentic";47,5866;-122,0448;116;0,23;0,087;103;1303;15,203;81;127,6;309
"544";"FWB_771";"Pelagic";"Primary_consumer";-28,6859989935164;7,53598035279781;"Lentic";48,12597691;-122,3070729;102;0,41;0,41;99;944;1,522;73;60,1;170
"545";"FWB_771";"Benthic";"Primary_consumer";-27,8700035357664;6,02142532210375;"Lentic";48,12597691;-122,3070729;102;0,41;0,41;99;944;1,522;73;60,1;170
"546";"FWB_771";"Benthic";"Primary_resource";-19,1184383571106;3,67702541171469;"Lentic";48,12597691;-122,3070729;102;0,41;0,41;99;944;1,522;73;60,1;170
"547";"FWB_772";"Benthic";"Primary_resource";-23,9174558193816;2,18750056104948;"Lentic";48,2292;-122,2576;68;0,13;0,012;100;1022;1,923;91;563,5;214
"548";"FWB_772";"Pelagic";"Primary_consumer";-34,4191035599486;6,20222041919649;"Lentic";48,2292;-122,2576;68;0,13;0,012;100;1022;1,923;91;563,5;214
"549";"FWB_772";"Benthic";"Primary_consumer";-28,1752912002593;5,55715668169023;"Lentic";48,2292;-122,2576;68;0,13;0,012;100;1022;1,923;91;563,5;214
"550";"FWB_773";"Pelagic";"Primary_consumer";-30,0638342502858;2,58216458229621;"Lentic";47,41;-121,9284;221;0,24;0,056;95;1836;0,777;121;289,2;85
"551";"FWB_773";"Benthic";"Primary_consumer";-25,1766239814264;3,0885545143803;"Lentic";47,41;-121,9284;221;0,24;0,056;95;1836;0,777;121;289,2;85
"552";"FWB_773";"Benthic";"Primary_resource";-24,4318282370603;1,59795293062994;"Lentic";47,41;-121,9284;221;0,24;0,056;95;1836;0,777;121;289,2;85
"553";"FWB_774";"Benthic";"Primary_resource";-18,0789169422796;6,12107398853019;"Lentic";47,3726;-122,0344;147;0,22;0,25;99;1390;14,24;78;53,1;379
"554";"FWB_774";"Pelagic";"Primary_consumer";-30,9420919320199;9,87842160731544;"Lentic";47,3726;-122,0344;147;0,22;0,25;99;1390;14,24;78;53,1;379
"555";"FWB_774";"Benthic";"Primary_consumer";-26,763247896253;7,82954333584463;"Lentic";47,3726;-122,0344;147;0,22;0,25;99;1390;14,24;78;53,1;379
"556";"FWB_780";"Benthic";"Primary_consumer";-27,8475;2,83;"Lentic";67;24,32;172;0,37;0,388;-6;507;0,058;223;48,2;13
"557";"FWB_780";"Pelagic";"Primary_consumer";-30,2;4,2;"Lentic";67;24,32;172;0,37;0,388;-6;507;0,058;223;48,2;13
"558";"FWB_781";"Benthic";"Primary_consumer";-22,8;9,53;"Lentic";67,49;24,07;194;0,64;0,074;-12;484;0,062;171;425,7;119
"559";"FWB_781";"Pelagic";"Primary_consumer";-25;6,95;"Lentic";67,49;24,07;194;0,64;0,074;-12;484;0,062;171;425,7;119
"560";"FWB_782";"Benthic";"Primary_consumer";-22,9357575757576;2,24212121212121;"Lentic";69,05;27,84;105;1098,17;102,307;-5;419;0,386;147;1776,5;17
"561";"FWB_782";"Pelagic";"Primary_consumer";-26,4645833333334;3,47083333333333;"Lentic";69,05;27,84;105;1098,17;102,307;-5;419;0,386;147;1776,5;17
"562";"FWB_783";"Pelagic";"Primary_consumer";-32;1,6;"Lentic";67,55;24,06;194;0,64;0,074;-12;484;0,062;171;425,7;119
"563";"FWB_783";"Benthic";"Primary_consumer";-25,91;2,92;"Lentic";67,55;24,06;194;0,64;0,074;-12;484;0,062;171;425,7;119
"564";"FWB_784";"Benthic";"Primary_consumer";-17,85;2,49166666666667;"Lentic";69,07;20,46;482;1,71;2,97;-18;508;0,028;101;31,5;11
"565";"FWB_784";"Pelagic";"Primary_consumer";-24,8333333333333;1,98333333333333;"Lentic";69,07;20,46;482;1,71;2,97;-18;508;0,028;101;31,5;11
"566";"FWB_785";"Benthic";"Primary_consumer";-22,7;2,88333333333334;"Lentic";69,03;20,49;903;0,2;0,006;-40;584;0,004;130;2068,4;11
"567";"FWB_785";"Pelagic";"Primary_consumer";-31,2;4,9;"Lentic";69,03;20,49;903;0,2;0,006;-40;584;0,004;130;2068,4;11
"568";"FWB_786";"Pelagic";"Primary_consumer";-28,55;2,3125;"Lentic";68,49;21,15;539;0,34;0,004;-26;482;0,005;120;4105,8;17
"569";"FWB_786";"Benthic";"Primary_consumer";-23,6566666666667;1,865;"Lentic";68,49;21,15;539;0,34;0,004;-26;482;0,005;120;4105,8;17
"570";"FWB_787";"Benthic";"Primary_consumer";-24,3638888888889;1,36666666666667;"Lentic";69,03;20,3;668;0,33;0,205;-27;561;0,015;136;71;12
"571";"FWB_787";"Pelagic";"Primary_consumer";-21,95;0,6;"Lentic";69,03;20,3;668;0,33;0,205;-27;561;0,015;136;71;12
"572";"FWB_788";"Benthic";"Primary_consumer";-25,74;1,44;"Lentic";69,03;20,33;668;0,33;0,205;-27;561;0,015;136;71;12
"573";"FWB_788";"Pelagic";"Primary_consumer";-26,2333333333333;0,833333333333333;"Lentic";69,03;20,33;668;0,33;0,205;-27;561;0,015;136;71;12
"574";"FWB_789";"Pelagic";"Primary_consumer";-30,2966666666667;3,885;"Lentic";69;26,5;244;0,11;0,008;-21;418;0,004;173;721,9;0
"575";"FWB_789";"Benthic";"Primary_consumer";-24,6866666666666;2,90791666666667;"Lentic";69;26,5;244;0,11;0,008;-21;418;0,004;173;721,9;0
"576";"FWB_790";"Pelagic";"Primary_consumer";-28,3766666666667;2,05666666666666;"Lentic";68,5;21,13;539;0,34;0,004;-26;482;0,005;120;4105,8;17
"577";"FWB_790";"Benthic";"Primary_consumer";-25,55;1,95875;"Lentic";68,5;21,13;539;0,34;0,004;-26;482;0,005;120;4105,8;17
"578";"FWB_791";"Benthic";"Primary_consumer";-24,6108333333333;2,49;"Lentic";68,86;26,54;130;20,01;10,991;-15;408;0,033;137;277,9;4
"579";"FWB_791";"Pelagic";"Primary_consumer";-29,475;2,2375;"Lentic";68,86;26,54;130;20,01;10,991;-15;408;0,033;137;277,9;4
"580";"FWB_792";"Benthic";"Primary_consumer";-24,7;3,36666666666667;"Lentic";68,34;23,21;283;0,56;0,271;-21;470;0,002;160;128,4;17
"581";"FWB_792";"Pelagic";"Primary_consumer";-28,5;1,9;"Lentic";68,34;23,21;283;0,56;0,271;-21;470;0,002;160;128,4;17
"582";"FWB_793";"Benthic";"Primary_consumer";-29,4;2,55625;"Lentic";67,07;24,22;147;8,2;1,451;-6;498;0,106;218;549,1;53
"583";"FWB_793";"Pelagic";"Primary_consumer";-28,55;2,7;"Lentic";67,07;24,22;147;8,2;1,451;-6;498;0,106;218;549,1;53
"584";"FWB_794";"Pelagic";"Primary_consumer";-26,6;3,8;"Lentic";69,98;27,99;8;11,96;8,379;7;426;0,03;113;448,9;6
"585";"FWB_794";"Benthic";"Primary_consumer";-25,6419642857143;3,46160714285714;"Lentic";69,98;27,99;8;11,96;8,379;7;426;0,03;113;448,9;6
"586";"FWB_795";"Benthic";"Primary_consumer";-25,1625;4,5875;"Lentic";68,45;27,17;112;3,26;31,468;-11;408;0,021;161;12,7;89
"587";"FWB_795";"Pelagic";"Primary_consumer";-31,4;4;"Lentic";68,45;27,17;112;3,26;31,468;-11;408;0,021;161;12,7;89
"588";"FWB_796";"Benthic";"Primary_consumer";-26,9675;1,775;"Lentic";66,5;24,52;63;53,35;28,73;2;511;0,27;192;307,9;30
"589";"FWB_796";"Pelagic";"Primary_consumer";-29;1,25;"Lentic";66,5;24,52;63;53,35;28,73;2;511;0,27;192;307,9;30
"590";"FWB_797";"Benthic";"Primary_consumer";-22,5633333333333;1,7175;"Lentic";68,41;21,35;451;0,4;0,066;-22;467;0,002;146;231,1;49
"591";"FWB_797";"Pelagic";"Primary_consumer";-26,5333333333333;2,0125;"Lentic";68,41;21,35;451;0,4;0,066;-22;467;0,002;146;231,1;49
"592";"FWB_798";"Pelagic";"Primary_consumer";-24,4;5,5;"Lentic";67,54;23,58;167;1,49;0,141;-10;474;0,037;137;1062,9;27
"593";"FWB_798";"Benthic";"Primary_consumer";-23,1625;5,575;"Lentic";67,54;23,58;167;1,49;0,141;-10;474;0,037;137;1062,9;27
"594";"FWB_799";"Benthic";"Primary_consumer";-32,4225;4,19;"Lentic";69,07;20,74;469;0,84;0,493;-21;478;0,002;84;130,3;36
"595";"FWB_799";"Pelagic";"Primary_consumer";-31,45;3,8875;"Lentic";69,07;20,74;469;0,84;0,493;-21;478;0,002;84;130,3;36
"596";"FWB_8";"Benthic";"Primary_consumer";-18,9333333333333;4,2;"Lentic";0,342631;33,285731;1134;67166,2;1735,52;222;1454;3946,9;25;18406,3;70
"597";"FWB_8";"Benthic";"Primary_resource";-17,45;1,36666666666667;"Lentic";0,342631;33,285731;1134;67166,2;1735,52;222;1454;3946,9;25;18406,3;70
"598";"FWB_8";"Pelagic";"Primary_resource";-19,9;4,3;"Lentic";0,342631;33,285731;1134;67166,2;1735,52;222;1454;3946,9;25;18406,3;70
"599";"FWB_8";"Pelagic";"Primary_consumer";-19,05;7,425;"Lentic";0,342631;33,285731;1134;67166,2;1735,52;222;1454;3946,9;25;18406,3;70
"600";"FWB_800";"Pelagic";"Primary_consumer";-24,5;0,6;"Lentic";67,58;23,52;198;0,45;0,029;-11;475;0,038;147;852,8;42
"601";"FWB_800";"Benthic";"Primary_consumer";-25,9;1,4;"Lentic";67,58;23,52;198;0,45;0,029;-11;475;0,038;147;852,8;42
"602";"FWB_801";"Pelagic";"Primary_consumer";-28,8666666666666;2,73333333333333;"Lentic";69,01;20,55;863;0,1;0,003;-38;558;0,001;137;1675,7;11
"603";"FWB_801";"Benthic";"Primary_consumer";-24,6;3,21666666666667;"Lentic";69,01;20,55;863;0,1;0,003;-38;558;0,001;137;1675,7;11
"604";"FWB_802";"Pelagic";"Primary_consumer";-30,3583333333333;2,52916666666667;"Lentic";69,45;28,91;151;0,65;0,07;0;465;0,004;126;633,9;3
"605";"FWB_802";"Benthic";"Primary_consumer";-25,8125;2,30357142857143;"Lentic";69,45;28,91;151;0,65;0,07;0;465;0,004;126;633,9;3
"606";"FWB_803";"Pelagic";"Primary_consumer";-19,8333333333333;2,54166666666667;"Lentic";68,76;27,47;105;1098,17;102,307;-5;419;0,386;147;1776,5;17
"607";"FWB_803";"Benthic";"Primary_consumer";-18,1166666666667;1,79166666666667;"Lentic";68,76;27,47;105;1098,17;102,307;-5;419;0,386;147;1776,5;17
"608";"FWB_804";"Benthic";"Primary_consumer";-33,95625;3,8375;"Lentic";67,12;24,22;147;8,2;1,451;-6;498;0,106;218;549,1;53
"609";"FWB_804";"Pelagic";"Primary_consumer";-33,97;4,04;"Lentic";67,12;24,22;147;8,2;1,451;-6;498;0,106;218;549,1;53
"610";"FWB_805";"Benthic";"Primary_consumer";-23,175;0,6;"Lentic";68,3;22,14;337;0,15;0,46;-21;451;0;134;10,9;79
"611";"FWB_805";"Pelagic";"Primary_consumer";-27;1,4;"Lentic";68,3;22,14;337;0,15;0,46;-21;451;0;134;10,9;79
"612";"FWB_806";"Pelagic";"Primary_consumer";-27,9175;3,3075;"Lentic";69,03;27,07;138;10,59;0,999;-13;405;0,011;148;1537,9;32
"613";"FWB_806";"Benthic";"Primary_consumer";-23,884375;2,5125;"Lentic";69,03;27,07;138;10,59;0,999;-13;405;0,011;148;1537,9;32
"614";"FWB_807";"Pelagic";"Primary_consumer";-31,3;1,36666666666667;"Lentic";69;27,04;138;10,59;0,999;-13;405;0,011;148;1537,9;32
"615";"FWB_807";"Benthic";"Primary_consumer";-21,6625;1,87083333333333;"Lentic";69;27,04;138;10,59;0,999;-13;405;0,011;148;1537,9;32
"616";"FWB_808";"Benthic";"Primary_consumer";-22,975;5,0925;"Lentic";9,149731;-78,771224;59;253,97;115,308;263;2204;2,588;34;401,5;55
"617";"FWB_809";"Pelagic";"Primary_consumer";-29,445;6,83833333333333;"Lentic";9,163344;-79,944564;28;332,81;140,031;267;2677;86,175;40;45;135
"618";"FWB_809";"Benthic";"Primary_consumer";-22,0066666666666;6,74416666666667;"Lentic";9,163344;-79,944564;28;332,81;140,031;267;2677;86,175;40;45;135
"619";"FWB_824";"Pelagic";"Primary_consumer";-28,4685714285714;-1,34285714285714;"Lentic";57,950685;16,088338;129;0,16;0,011;64;566;0,007;113;799,8;42
"620";"FWB_824";"Benthic";"Primary_consumer";-30,24;0,088;"Lentic";57,950685;16,088338;129;0,16;0,011;64;566;0,007;113;799,8;42
"621";"FWB_825";"Pelagic";"Primary_consumer";-30,846;4,987;"Lentic";58,191288;15,977982;98;0,98;0,442;65;563;0,134;107;123;293
"622";"FWB_825";"Benthic";"Primary_consumer";-27,62;1,185;"Lentic";58,191288;15,977982;98;0,98;0,442;65;563;0,134;107;123;293
"623";"FWB_826";"Pelagic";"Primary_consumer";-30,4466666666667;2,242;"Lentic";59,904237;15,700784;135;1,66;0,126;51;664;0,277;123;1045,9;113
"624";"FWB_826";"Benthic";"Primary_consumer";-28,5922222222222;2,82444444444444;"Lentic";59,904237;15,700784;135;1,66;0,126;51;664;0,277;123;1045,9;113
"625";"FWB_827";"Benthic";"Primary_consumer";-30,95;3,84714285714286;"Lentic";66,132738;21,383187;113;14,72;0,88;2;493;0,019;152;3749,8;56
"626";"FWB_827";"Pelagic";"Primary_consumer";-26,608;2,297;"Lentic";66,132738;21,383187;113;14,72;0,88;2;493;0,019;152;3749,8;56
"627";"FWB_828";"Pelagic";"Primary_consumer";-28,794;2,498;"Lentic";57,083826;14,530061;227;1,54;0,098;60;682;0,543;122;803;56
"628";"FWB_828";"Benthic";"Primary_consumer";-26,5814285714286;2,68857142857143;"Lentic";57,083826;14,530061;227;1,54;0,098;60;682;0,543;122;803;56
"629";"FWB_829";"Pelagic";"Primary_consumer";-31,882;2,025;"Lentic";58,153851;12,180595;62;0,26;0,049;68;795;1,454;132;323,2;144
"630";"FWB_829";"Benthic";"Primary_consumer";-28,045;0,02;"Lentic";58,153851;12,180595;62;0,26;0,049;68;795;1,454;132;323,2;144
"631";"FWB_830";"Pelagic";"Primary_consumer";-32,483;1,235;"Lentic";63,866726;18,2639;222;1,29;1,304;14;606;0,025;155;64,7;33
"632";"FWB_830";"Benthic";"Primary_consumer";-31,6428571428571;3,26142857142857;"Lentic";63,866726;18,2639;222;1,29;1,304;14;606;0,025;155;64,7;33
"633";"FWB_831";"Benthic";"Primary_consumer";-23,884;0,828;"Lentic";59,183265;18,312144;40;0,3;0,053;67;517;9,909;98;343,4;124
"634";"FWB_831";"Pelagic";"Primary_consumer";-29,49;2,1;"Lentic";59,183265;18,312144;40;0,3;0,053;67;517;9,909;98;343,4;124
"635";"FWB_861";"Pelagic";"Primary_consumer";-30,6976744186046;3,57446808510638;"Lentic";68,8333333;27,1166667;294;0,52;0,019;-21;434;0,007;186;1908,8;14
"636";"FWB_862";"Pelagic";"Primary_consumer";-31,8103448275861;2,7132284921369;"Lentic";69,0833333;20,9166667;597;1,65;1,53;-27;494;0,032;96;84,3;9
"637";"FWB_863";"Pelagic";"Primary_consumer";-36,8390804597701;8,21739130434782;"Lentic";69,4333333;23,55;444;0,25;0,023;-34;552;0,004;111;624,2;69
"638";"FWB_864";"Pelagic";"Primary_consumer";-31,3793103448276;2,13043478260869;"Lentic";69,25;19,15;79;3,37;0,448;16;724;0,14;110;1204,1;151
"639";"FWB_865";"Pelagic";"Primary_consumer";-30,5547226386806;1,82608695652174;"Lentic";69,4833333;23,4333333;438;0,12;0,044;-34;559;0,002;111;164,1;52
"640";"FWB_866";"Pelagic";"Primary_consumer";-36,590909090909;7,44680851063829;"Lentic";69,2333333;23;520;4,82;0,145;-37;545;0,01;111;6363,4;2
"641";"FWB_867";"Pelagic";"Primary_consumer";-32,6136363636363;3,65217391304347;"Lentic";69,1833333;19,1;79;5,04;1,775;16;704;0,088;109;523,5;86
"642";"FWB_868";"Pelagic";"Primary_consumer";-34,2528735632184;2,38297872340425;"Lentic";69,55;23,7666667;258;6,75;78,527;-28;548;0,055;99;20,6;29
"643";"FWB_869";"Pelagic";"Primary_consumer";-31,1931818181818;4,46808510638298;"Lentic";69,0833333;19,3333333;107;6,85;4,449;12;642;0,149;106;307,5;46
"644";"FWB_870";"Pelagic";"Primary_consumer";-31,2790697674418;2,08510638297872;"Lentic";69,9666667;28;8;11,96;8,379;7;426;0,03;113;448,9;6
"645";"FWB_871";"Pelagic";"Primary_consumer";-31,6666666666666;3,27659574468084;"Lentic";69;19,5833333;90;13,18;7,798;10;581;0,166;104;527,2;64
"646";"FWB_872";"Pelagic";"Primary_consumer";-31,6666666666666;3,57446808510638;"Lentic";69,1166667;19,0833333;203;15,1;1,45;10;675;0,173;117;3164,2;49
"647";"FWB_873";"Pelagic";"Primary_consumer";-31,6666666666666;4,17021276595744;"Lentic";68,8;27,4666667;124;0,54;0,048;-11;409;0,003;126;657,2;9
"648";"FWB_874";"Pelagic";"Primary_consumer";-31,1931818181818;3,57446808510638;"Lentic";68,75;27,2833333;109;21,97;3,571;-12;406;0,034;149;1713,6;9
"649";"FWB_875";"Pelagic";"Primary_consumer";-32,1511627906976;3,8723404255319;"Lentic";69;20,8166667;457;22,95;4,95;-20;472;0,012;102;1242;25
"650";"FWB_876";"Pelagic";"Primary_consumer";-30,8045977011494;3,57446808510638;"Lentic";69;26,8333333;131;50,54;19,489;-13;403;0,066;137;518,7;15
"651";"FWB_877";"Pelagic";"Primary_consumer";-19,2617449664429;5,25842696629213;"Lentic";68,9666667;27,6666667;105;1098,17;102,307;-5;419;0,386;147;1776,5;17
"652";"FWB_878";"Pelagic";"Primary_consumer";-20,7256637168141;7,55555555555555;"Lentic";42,154135;12,237551;161;56,97;1,579;152;793;33,561;28;9691,2;278
"653";"FWB_879";"Benthic";"Primary_consumer";-21,6606498194945;12,2325581395348;"Lentic";31,663703;117,361077;5;786,91;140,002;162;1042;264,47;18;171,1;189
"654";"FWB_879";"Pelagic";"Primary_resource";-24,4909747292418;10,4465116279069;"Lentic";31,663703;117,361077;5;786,91;140,002;162;1042;264,47;18;171,1;189
"655";"FWB_884";"Benthic";"Primary_consumer";-20,9405405405405;2,21940298507462;"Lentic";64,1305556;-51,3605556;6;30,11;5,9;-25;730;4,565;220;3494,2;18
"656";"FWB_884";"Pelagic";"Primary_consumer";-30,7378378378378;1,95074626865671;"Lentic";64,1305556;-51,3605556;6;30,11;5,9;-25;730;4,565;220;3494,2;18
"657";"FWB_885";"Pelagic";"Primary_consumer";-30,7378378378378;1,95074626865671;"Lentic";64,1305556;-51,3605556;6;30,11;5,9;-25;730;4,565;220;3494,2;18
"658";"FWB_885";"Benthic";"Primary_consumer";-20,9405405405405;2,21940298507462;"Lentic";64,1305556;-51,3605556;6;30,11;5,9;-25;730;4,565;220;3494,2;18
"659";"FWB_886";"Pelagic";"Primary_consumer";-30,7378378378378;1,95074626865671;"Lentic";64,1305556;-51,3605556;6;30,11;5,9;-25;730;4,565;220;3494,2;18
"660";"FWB_886";"Benthic";"Primary_consumer";-20,9405405405405;2,21940298507462;"Lentic";64,1305556;-51,3605556;6;30,11;5,9;-25;730;4,565;220;3494,2;18
"661";"FWB_887";"Benthic";"Primary_consumer";-20,9405405405405;2,21940298507462;"Lentic";64,1305556;-51,3605556;6;30,11;5,9;-25;730;4,565;220;3494,2;18
"662";"FWB_887";"Pelagic";"Primary_consumer";-30,7378378378378;1,95074626865671;"Lentic";64,1305556;-51,3605556;6;30,11;5,9;-25;730;4,565;220;3494,2;18
"663";"FWB_888";"Benthic";"Primary_consumer";-25,0448087431694;1,98554216867469;"Lentic";64,1305556;-51,3605556;6;30,11;5,9;-25;730;4,565;220;3494,2;18
"664";"FWB_888";"Pelagic";"Primary_consumer";-31,1103825136612;2,85301204819277;"Lentic";64,1305556;-51,3605556;6;30,11;5,9;-25;730;4,565;220;3494,2;18
"665";"FWB_889";"Pelagic";"Primary_consumer";-31,1103825136612;2,85301204819277;"Lentic";64,1305556;-51,3605556;6;30,11;5,9;-25;730;4,565;220;3494,2;18
"666";"FWB_889";"Benthic";"Primary_consumer";-25,0448087431694;1,98554216867469;"Lentic";64,1305556;-51,3605556;6;30,11;5,9;-25;730;4,565;220;3494,2;18
"667";"FWB_896";"Pelagic";"Primary_consumer";-17,27;5,94;"Lentic";22,618355;32,84964;179;5385,34;2669,79;265;0;20,222;19;702,3;19
